q_sim,q_obs
0.3731985979264144,0.3
0.3573668541609777,0.3
0.3503381275705254,0.29
0.3401352785188336,0.29
0.33969490601808705,0.3
0.3356625476841103,0.29
0.33163749264541553,0.29
0.321725903732861,0.29
0.31999825274408655,0.28
0.3261392558694598,0.29
0.3324335120867674,0.3
0.3282649164287309,0.29
0.3210581937716912,0.29
0.3277000825090178,0.28
0.32951906220201027,0.32
0.3181477538975908,0.3
0.31716401874587774,0.29
0.326544336154985,0.35
0.32088957045085276,0.3
0.31110777122473643,0.29
0.299378534997204,0.29
0.2859606955236278,0.28
0.2730971583864602,0.28
0.2622531018660298,0.28
0.259427430138175,0.28
0.260748424638943,0.31
0.3042026441282638,0.32
0.3758436236952518,0.5
0.46754154612300136,0.59
0.6663654699301619,0.82
0.6561225043766794,0.76
0.6445250871404348,0.49
0.6364207640614395,0.43
0.6539700206158822,0.41
0.648873429546819,0.4
0.6281909683002144,0.39
0.6017596570889503,0.35
0.5712330988917714,0.35
0.5419098111056607,0.34
0.5311315616474177,0.33
0.5278277867051516,0.32
0.5284540712472214,0.34
0.5823763350097,0.4
0.8282721476587778,0.63
1.2276564398934784,1.44
0.9733952719398844,0.91
0.9357091582126575,0.66
0.9230989335993611,0.56
0.9020480073288002,0.5
0.8537827956172677,0.51
0.8076713153680476,0.44
0.7627848470641896,0.41
0.7202389232808134,0.4
0.6800504826298032,0.38
0.6421030102569799,0.37
0.6062729036091579,0.38
0.5724421463972671,0.37
0.5404991849589358,0.36
0.5103386791477799,0.36
0.48186116589421396,0.36
0.4549727321947,0.35
0.4295847054961012,0.35
0.4056133612798493,0.34
0.3829796469563334,0.34
0.36160892116569543,0.33
0.3414307076258996,0.33
0.32237846271637177,0.33
0.3043893560307506,0.33
0.2874040631750608,0.33
0.28125109226234624,0.35
0.27249121510145213,0.34
0.292097349693389,0.33
0.3795097197889284,0.42
0.48397383450033366,0.52
0.5555508976487576,0.6
0.5747442820413209,0.39
0.572222954414613,0.36
1.5199648814059947,2.06
0.8884723699523539,1.13
0.7907284464733186,0.53
0.747860015850523,0.47
0.7319938235949777,0.43
0.7140081923965095,0.4
0.6810581137696905,0.4
0.6449680029489571,0.4
0.6121405617074711,0.4
0.5836240610738594,0.4
0.5653292109481758,0.4
0.5425174314896059,0.4
0.5361965797212657,0.4
0.5347004418953313,0.4
0.5279406763383816,0.42
0.5416583201414014,0.38
0.5419404857194701,0.38
0.5609984859485918,0.36
1.004815856520159,1.25
0.7963712929534414,0.7
0.7319181973574582,0.53
0.6890063863336168,0.48
0.6503584683948749,0.46
0.6140488441398877,0.43
0.6601850232060615,0.42
1.4356607118114126,0.55
0.8831068811049312,0.51
0.7735137057322157,0.44
0.8060501352330562,0.41
0.8564130142453309,0.42
1.2856160187635446,0.61
1.8069327664531705,1.41
1.866250758139684,1.48
1.2789660228566584,0.98
1.269617020824333,0.89
1.3299220246398904,1.01
1.3316920306220505,0.93
1.2979626102196284,0.84
1.3041342773241063,0.76
1.2926042203398027,0.73
1.244990840684252,0.69
1.289807559635073,0.68
2.9779928509461064,1.51
2.2829893182177616,1.28
1.9784356315949319,0.98
1.7698427045389513,1.51
3.0612035762973573,1.74
2.478753911342292,3.31
2.6552461115393564,1.76
2.490955231112339,2.73
1.9688290307655842,1.8
1.8589621449925173,1.46
1.8339407725437677,1.26
1.7684295309585427,1.17
1.6781107401301867,1.06
1.595539691986595,1.01
1.5137755493977745,0.94
1.43392950898888,0.87
1.3875366052869613,0.86
1.4388154744422728,0.87
1.4401771453244467,1.12
1.6670041937904905,1.12
2.2085280145546005,1.59
2.3297959089320295,2.51
1.9872171215243162,1.85
1.7534071879757962,1.58
1.6741357659076321,1.33
1.5862693264668417,1.19
1.5305677596693579,1.13
1.4564641531274587,1.05
1.3914179012204737,0.99
1.3332073198055974,0.94
1.2809007018163783,0.9
1.2223522423290862,0.88
1.1648375886703728,0.86
1.1244809171044259,0.84
1.0826371694804617,0.8
1.0318922546908853,0.85
0.9791473912306532,0.85
0.9308319995414115,0.81
0.898670821535896,0.79
0.8575501627881917,0.79
0.8119403595662646,0.76
0.820958683814742,0.75
1.5565501089844378,0.97
2.0029391420863476,1.64
1.190947513769189,1.34
1.0413130415608884,0.94
0.9928433285013993,0.84
0.9428261531450564,0.8
0.9115698689513709,0.79
0.8762854304967371,0.75
0.8287036749505057,0.75
0.7914750252907505,0.73
0.8054938746220967,0.73
1.0593258252502888,0.74
1.0995091592883997,1.14
1.0453760072189326,0.91
1.007256700292718,0.76
0.9776205762910644,0.75
0.9450921895600717,0.71
0.9218624392408166,0.69
0.9743132826492272,0.69
0.9694143187520671,0.73
0.9239988276200403,0.68
0.9021179812066473,0.65
0.8862646893079767,0.62
0.9109649342411529,0.63
1.1040605527108356,1.14
1.2866415171497634,1.04
1.1436311245568995,0.76
1.1732226422363874,0.69
1.9041595574890773,1.7
1.420883018721356,1.72
1.3213280495371191,1.09
1.3229754664127498,1.73
1.271565202037444,0.99
1.2093660208456463,0.85
1.2291230662698156,0.89
1.2105624736679113,0.92
1.1495442148255859,0.76
1.0945342420001158,0.72
1.0470318921192745,0.69
1.0704253565479496,0.73
1.0524583596268584,0.75
1.0367235580478662,0.66
0.9862024297712696,0.67
0.940131384900595,0.63
0.8976247522381914,0.6
0.862854822963466,0.59
0.8181654705129889,0.59
0.7713630224266128,0.58
0.7548008114563652,0.58
0.7286126249133735,0.57
0.7999718268508194,0.68
0.8246723878744655,0.8
0.8147484483247946,0.61
0.8066980171006595,0.73
0.7813916623564396,0.57
0.7817388460981857,0.74
0.7509380959489237,0.55
0.714136976948707,0.52
0.6911318605636285,0.51
0.7614645740573369,0.72
0.7586884765739367,0.64
0.7216318976981656,0.51
0.7028705341618788,0.51
0.7072480059942982,0.55
0.6806057828111912,0.51
0.6570110126335591,0.49
0.6411727914544858,0.53
0.621557947976511,0.5
0.6162921936893128,0.48
0.6362093073617725,0.66
0.6231648899264828,0.49
0.6358126149918162,0.55
0.6213361305777129,0.48
0.5999078809844165,0.45
0.5791288354121894,0.44
0.5563879432410753,0.45
0.535205446994005,0.44
0.53024513997655,0.43
0.5384928036724217,0.42
0.5386699880624669,0.4
0.6153364853754649,1.63
0.6245085158306836,1.17
0.6361761557517854,0.57
0.6321023306016684,0.56
0.6122720827497548,0.48
0.6002709973458583,0.44
0.6067724922424476,0.44
0.6301352209126544,0.45
0.7280854878812246,2.55
0.7440493467692731,1.23
0.7174846766459441,0.68
0.7775195750826288,0.75
0.8250021879745199,1.14
0.8130489735984116,0.75
0.7871412942562687,0.65
0.750946905183542,0.59
0.732279992973188,0.55
0.76315372259342,0.71
0.7634363174980938,0.64
0.7496442641354473,0.82
0.7154646097910836,0.56
0.6775301765839248,0.53
0.6514601197235595,0.54
0.617595849929468,0.49
0.5907779987815504,0.47
0.5638802367224839,0.47
0.5338572089753107,0.47
0.5691746893086638,0.7
0.5769780498478105,0.92
0.5550254636356944,0.5
0.5253942151099916,0.47
0.4975162066199324,0.47
0.4705820502227058,0.46
0.4731910318799892,0.44
0.4821530749332856,0.44
0.5418901526140304,0.85
0.5487542962277022,0.72
0.5309912602182187,0.49
0.5464718762557369,0.47
0.5321629022220118,0.47
0.5047754018193229,0.44
0.47860029401452553,0.43
0.4617732360297977,0.43
0.43812895560710935,0.42
0.41570244070670376,0.4
0.39491318001440534,0.41
0.40507927929804977,0.41
0.39375988732839107,0.4
0.37295141418718136,0.4
0.3525936539427911,0.4
0.3583765586071808,0.4
0.3647423363937134,0.45
0.35087735360446715,0.4
0.34278577690695533,0.37
0.3273872140216477,0.37
0.309846974254647,0.37
0.29317255270035214,0.36
0.28013798912460275,0.37
0.28226168982939914,0.39
0.2912527003412311,0.45
0.31258258130475913,0.51
0.30575015911462944,0.5
0.2997396074849281,0.39
0.2860712905985439,0.37
0.27097599515205284,0.36
0.2570133262203169,0.37
0.24521768039295072,0.37
0.23975700850037804,0.35
0.2293124383514336,0.35
0.2277699295621258,0.35
0.2377527129853112,0.41
0.23840126344782517,0.4
0.2324229143853008,0.36
0.2409024322806513,0.35
0.23837881813408393,0.35
0.23544262586518644,0.35
0.2283475767099753,0.33
0.22575933839941226,0.34
0.22094502920971276,0.35
0.21020567089713327,0.34
0.20416431103149393,0.33
0.19621756400306659,0.33
0.18656910747556715,0.32
0.17715435975927832,0.32
0.16928110705469057,0.32
0.16782569288537838,0.32
0.16725599642802025,0.32
0.16884759754411977,0.32
0.16718500563585145,0.32
0.1604569821422683,0.31
0.1571143873870806,0.31
0.165851376289917,0.34
0.17372950535279516,0.35
0.16957557467793236,0.34
0.17401225243095317,0.32
0.21202931411153683,0.31
0.25409124132012406,0.58
0.2988012767562085,0.39
0.3300257448036557,0.92
0.32510681789381,0.36
0.3144264766726537,0.33
0.3105957240614016,0.32
0.3362373093699234,0.37
0.3335949056854962,0.42
0.3228826049040691,0.32
0.30779723492462085,0.32
0.291378398470957,0.32
0.2774259810303312,0.32
0.27005288876492467,0.31
0.2683539404931114,0.32
0.2615629814172364,0.31
0.25871963851289803,0.34
0.25263081939623067,0.31
0.24467502835992724,0.3
0.23564271595943911,0.3
0.23286793927477176,0.3
0.22926408017595368,0.3
0.22156619412506537,0.3
0.22707309351606864,0.29
0.27453214191922987,0.47
0.31751448989587217,0.35
0.35457732772699974,0.62
0.35631580079055836,0.42
0.35626200626423027,0.35
0.35048035663381216,0.35
0.37178916430922976,0.35
0.4509604916496632,0.54
0.4590029682742322,0.43
0.44671093195517775,0.35
0.4381308911799114,0.34
0.4214188530163796,0.35
0.4071315081927776,0.33
0.39590446123824613,0.33
0.461570942182611,0.48
0.47132649665990844,0.48
0.4512123678347557,0.44
0.4270034263385697,0.38
0.4094205672903408,0.35
0.3963169673178164,0.34
0.39209418725424094,0.34
0.43050771662312576,0.35
0.7881703226924485,1.19
0.5953764091471379,0.67
0.5600632458688044,0.59
0.5345315349575314,0.49
0.521400376047987,0.46
0.5011634299028549,0.43
0.5540460711117335,0.48
0.5860475166161657,0.63
0.5751936721929709,0.52
0.5598763324029874,0.47
0.5545782522037926,0.5
0.5503890957989581,0.44
0.5502966940245615,0.46
0.6521617090713794,0.7
0.7498901801090053,1.21
0.7898874911724938,0.87
1.0856736835032905,1.23
1.232932911061353,1.48
1.0458695020544237,1.13
0.9897174914315309,0.86
0.9350702550782614,0.74
0.8829592528249808,0.67
0.8336958648528472,0.64
0.7871752864086368,0.63
0.7432500183325864,0.58
0.7017757773594587,0.56
0.662615843859577,0.53
0.6256410813668402,0.55
0.7242901033802019,0.8
0.8149956402271515,1.37
0.8981095155333271,0.98
1.6131601635755073,2.39
1.110566586913708,1.44
1.0309930650291625,1.06
1.0381386708277869,1.09
1.6631707635402175,1.42
2.218496220705204,3.17
2.0950827805526036,2.83
2.0643099335326722,2.07
1.4633080160404242,1.51
1.3216054142799765,1.27
1.2417421869359015,1.23
1.171863123170802,1.18
1.10641670377567,1.13
1.044672253009824,1.11
0.9863778213997957,1.05
0.9313367087405368,1.02
0.879366994393369,0.98
0.8302972561348235,0.94
0.7839656687045469,0.91
0.7402194397095598,0.86
0.7076520963823255,0.83
0.669240192829764,0.8
0.632005261183256,0.75
1.3029475211430597,2.08
1.1821969287197522,2.37
0.9442446789879726,1.67
0.9288671975636984,1.43
0.9424267007101097,1.28
0.9557134851168119,1.16
0.9103225989959846,1.1
0.9110444734059269,1.04
0.9069926296591475,1.05
0.8620064885481417,0.99
0.8144742235944618,0.93
0.8084092917023485,0.92
0.9452355998273131,0.96
0.8816446062394705,1.03
0.8306326483191664,0.91
0.7840848448380551,0.91
0.795040860896448,0.86
2.1470985062252685,2.06
1.9303209877453136,3.47
1.7453964868016094,2.34
2.1747231673515914,2.34
1.966357989529571,2.3
1.3640530025415172,2.07
1.2275048563331277,1.77
1.15286499756859,1.57
1.0879432471255621,1.46
1.0271794850172844,1.4
0.9698565522609179,1.31
0.9157369257103211,1.26
0.8646376600518371,1.25
0.8163898329852677,1.21
0.7708342962200407,1.18
0.7899585588744756,1.19
0.8524812670014431,1.22
0.8475042706466651,1.28
0.8707678144796827,1.33
1.0110444510058882,1.57
1.8459529335296943,2.23
2.1588026946200585,2.73
2.320411380904522,2.18
2.7695502634048257,2.22
1.6189885537830486,2.19
1.4503195936654039,2.32
1.3932816874613851,1.97
1.3471130180905333,1.67
1.2809363926081003,1.53
1.2206176934738209,1.45
1.158856650249452,1.34
1.1410687741630532,1.38
1.0831512046358858,1.24
1.0232952239316466,1.23
0.966250361618013,1.18
0.9205681508930109,1.15
0.9059078088860635,1.15
0.8878930980646302,1.11
0.8954971737257746,1.08
0.9366151933177247,1.21
1.2186421188940968,1.52
1.7926745392307415,3.71
1.2603976749222527,2.06
1.1615767337809213,1.72
1.1334361007074494,1.57
1.1999536764977474,1.49
1.4274797377732282,1.73
1.328031337747701,1.5
1.2623862779041253,1.41
1.1924219514445,1.37
1.1504213311584883,1.31
1.1860493071159295,1.29
1.4471239629209576,1.42
1.404289336154708,1.54
1.4281850999261863,1.58
1.4666763008261086,1.67
1.4337514369251647,1.52
1.3883164556641134,1.38
1.3278580163084954,1.31
1.3025288513615918,1.25
1.2739388480682217,1.27
1.2231315100936586,1.19
1.1601475987018106,1.13
1.0975591439539558,1.11
1.0474332027473299,1.05
1.002430438656662,1.03
0.9730958893309826,0.98
0.9501178935342437,0.99
0.9693532112618771,1.01
1.056450693811987,1.05
1.0682145459610355,1.4
1.0645184861533532,1.01
1.0392267647941107,0.97
0.9833942879167268,0.93
0.9310793817706868,0.92
0.887748744012822,0.92
0.8451871955431763,0.88
0.8043098242745519,0.86
0.7626134493487335,0.85
0.7190953278623162,0.82
0.6814386483598963,0.8
0.6476168208390944,0.78
0.6303377168974907,0.84
0.6080982520300453,0.76
0.5770328210676892,0.74
0.5504144181196308,0.74
0.5545038962820101,0.74
0.5718405238230289,0.74
0.575698223522713,0.74
0.5692437163575063,0.71
0.5816940935286982,0.65
0.6417582472133652,0.64
1.862376459448199,1.18
1.0492207944444203,0.95
0.8818264301171079,0.69
0.9273232049078435,0.97
0.9565924519043605,0.84
1.0633563743639516,0.91
1.1782256745724529,1.24
1.1725036974822034,0.76
1.167160496127862,0.74
1.14942217379226,0.7
1.1131513013470467,0.68
1.075033600242092,0.67
1.0345059274352442,0.7
1.0883401315667929,0.65
1.4752117469489405,1.0
1.229363318133875,0.79
1.145426667187425,0.68
1.090668927527465,0.64
1.0336957581999087,0.64
1.018738926270065,0.63
1.2863762680294613,1.03
1.1785520302252963,0.84
1.1350120330651088,0.73
1.105765777275032,0.66
1.5329817403277903,1.01
1.8057367159205362,1.43
1.4062904694791427,1.03
1.3981713512779421,0.86
1.3712834856029466,0.76
1.300466176916546,0.71
1.2269676001028087,0.68
1.2134336033745656,0.75
1.253820897283574,0.95
1.2294025265038746,0.66
1.1896881180522336,0.61
1.1518576846626534,0.6
1.1392844013278052,0.66
1.1530507326970993,0.61
1.175567338166259,0.57
1.153136547828987,0.73
1.116021326025259,0.58
1.076583233878187,0.55
1.0871447311292308,0.56
1.0651435427980804,0.59
1.0295781308932104,0.54
0.9911250482341518,0.52
0.9456610146905565,0.51
0.9068983660656604,0.51
0.8671012652231131,0.51
0.8262774068777338,0.49
0.7870497481655209,0.48
0.749725215717266,0.47
0.710931404975545,0.47
0.6838240350170409,0.47
0.6595422082163444,0.47
0.6382718979624105,0.46
0.6086247702828945,0.46
0.5809857597035092,0.45
0.5561800926788145,0.45
0.5714004982061534,0.44
0.5497449321326295,0.45
0.5347622932801376,0.44
0.5075784547849537,0.44
0.48051016150523085,0.44
0.4570297942358483,0.41
0.43528611780526316,0.4
0.42420576626623596,0.4
0.40589811441108287,0.4
0.39754251294915566,0.41
0.3868615625009093,0.4
0.410231819982374,0.48
0.39427189976108745,0.41
0.4112002486785872,0.41
0.39375915527688077,0.4
0.37175529504935934,0.4
0.3499396476121782,0.4
0.3315170628445032,0.4
0.38069862870419274,0.44
0.4285302266336043,0.51
0.44023176502542566,0.44
0.4252006888775662,0.4
0.47594715295466145,0.55
0.49916013058516606,0.6
0.5275552676153458,0.45
0.5533394091293081,0.58
0.5480366973080759,0.52
0.5228339162003663,0.47
0.5083703293682273,0.4
0.5392345662374136,0.5
0.5413498234110112,0.45
0.5274337064724537,0.46
0.5501842330123697,0.51
0.5396033238974075,0.41
0.5125418213911834,0.38
0.5114245287657063,0.41
0.49280494588805884,0.39
0.46903962765245577,0.37
0.4797531268419075,0.37
0.5223100277291348,0.52
0.5182932783121281,0.39
0.5037617477457768,0.37
0.5145127545680057,0.39
0.6161733944171164,0.38
0.703844619133791,0.85
0.7051190929771857,0.44
0.6777392565242832,0.39
0.6429054554365722,0.37
0.612551622128056,0.36
0.5912807875966594,0.35
0.6260126256977605,0.45
0.6453618171149486,0.42
0.6216690239729609,0.38
0.6266229616959769,0.36
0.7124215676948924,1.09
0.7304064065603479,0.52
0.7377323087512239,0.5
0.9163059533259323,1.16
0.8446359153048931,0.61
0.8031154248314919,0.44
0.7732622575355421,0.44
0.7372062081160691,0.4
0.7011346680064511,0.39
0.6641998741829551,0.37
0.6276267953868516,0.37
0.6372877785583422,0.48
0.6304371954911732,0.43
0.6192597033601978,0.41
0.5981638393380426,0.38
0.5706686716465155,0.37
0.5515016549632957,0.35
0.5853764926471248,0.56
0.5984753395403724,0.4
0.6635856440826595,0.57
0.6530703954796472,0.46
0.6261435614318224,0.4
0.5977866928382363,0.38
0.5688672309541891,0.37
0.5403619427833772,0.37
0.5129138313264131,0.35
0.48674121335455395,0.35
0.4631433037033745,0.35
0.46120342149671495,0.35
0.510333529081296,0.42
0.5057044343829787,0.4
0.5022048703797489,0.37
0.5299659833259348,0.39
0.5315415247879169,0.39
0.5322784931870868,0.37
0.5431992299357735,0.4
0.5645914361321618,0.44
0.5449481842999072,0.38
0.5178330856777758,0.37
0.5019059229093457,0.35
0.48324654935115574,0.35
0.46850278812544566,0.35
0.4521903407092606,0.34
0.428374459452443,0.32
0.40514493336563484,0.32
0.3830065385671766,0.32
0.362701088517777,0.32
0.3478086815027152,0.32
0.3360491498966724,0.32
0.3664253234128011,0.32
0.4234568405543561,0.45
0.4424515996052891,0.38
0.43496951044093646,0.35
0.495967114085332,0.4
0.5127565010272332,0.47
0.5023450254031582,0.38
0.4837222488695685,0.36
0.4761400501047825,0.35
0.5115343634055387,0.59
0.5202704102630066,0.45
0.5022453269178937,0.38
0.4906494172944657,0.37
0.47673882100999654,0.35
0.45353571978884666,0.35
0.4346353629057573,0.35
0.4180450273302375,0.35
0.40099090676194177,0.33
0.39445956857266007,0.32
0.38709479716532874,0.32
0.38825032128969666,0.32
0.39443060129610324,0.32
0.45835734581826654,0.36
1.1676963958398865,1.28
0.7274328240351546,0.76
0.6612851764641479,0.55
0.6439326513940135,0.51
0.6871631893039093,0.45
0.7621492142971912,0.9
0.7887110395410932,0.66
0.7639479026843105,0.52
1.115115437444428,0.63
1.3002002298718882,1.3
1.0771110465765186,0.82
1.0232492761570036,0.64
0.9912080882962674,0.56
0.9633716997172771,0.52
0.9383234302100508,0.48
0.9884684820739049,0.55
0.9895453616235133,0.59
0.9789743513926858,0.53
1.0358605952771511,0.65
1.0622812801367,0.79
1.0130812535606724,0.7
0.9575675161149506,0.64
0.9042315669960487,0.6
0.8537834533511659,0.58
0.8061421437036838,0.54
0.7611585166793087,0.52
0.7186849611102718,0.5
0.6785814748802738,0.47
0.670987617946739,0.46
0.7516131993983357,0.61
1.7612644578015462,1.4
4.91136981263046,5.5
2.617249938035193,4.63
1.7952318813587367,1.81
4.22560665283959,2.82
3.1812688368896334,2.53
1.633379846123321,1.69
1.3755883372827105,1.42
1.2819259158407497,1.27
1.2087699902524542,1.19
1.14116749978734,1.18
1.0774750310928518,1.13
1.1147856549776636,1.08
1.3962190529777672,1.48
1.6011521921738137,1.64
1.8946837542722628,2.4
1.8671810736271317,2.56
2.0540539845899928,2.05
1.5700232284193731,1.69
1.4361582383830735,1.47
1.3512917675257712,1.4
1.275432604512303,1.35
1.2042192781184398,1.31
1.1370184641315901,1.26
1.0735711061200428,1.2
